timestamp	incident_number	level	units	location	incident_type
7/3/2017 11:54:39 PM	F170066507	1	E28	S Othello St / S Myrtle Pl	Brush Fire
7/3/2017 11:48:19 PM	F170066506	1	E30	4616 M L King Jr Way S	Aid Response
7/3/2017 11:46:37 PM	F170066504	1	L11	3625 Beach Dr Sw	Water Job Minor
7/3/2017 11:43:33 PM	F170066503	1	E21	Fremont Av N / N 88th St	Car Fire
7/3/2017 11:40:52 PM	F170066502	1	M1	823 Madison St	Medic Response
7/3/2017 11:40:52 PM	F170066502	1	A10	823 Madison St	Medic Response
7/3/2017 11:35:13 PM	F170066501	1	E26	1033 S Henderson St	Brush Fire
7/3/2017 11:32:40 PM	F170066500	1	E37	8610 Fauntleroy Way Sw	Rubbish Fire
7/3/2017 11:28:42 PM	F170066499	1	E24	13050 Aurora Av N	Aid Response
7/3/2017 11:26:08 PM	F170066498	1	L1	509 3rd Av	Rescue Elevator
7/3/2017 11:19:51 PM	F170066497	1	E39	12316 28th Av Ne	1RED 1 Unit
7/3/2017 11:10:30 PM	F170066495	1	E29	1936 Harbor Av Sw	Aid Response
7/3/2017 11:08:44 PM	F170066494	1	A5	5th Av S / S King St	Aid Response
7/3/2017 10:50:08 PM	F170066492	1	E37	9811 California Av Sw	Aid Response Yellow
7/3/2017 10:47:34 PM	F170066491	1	M18 E18	1753 Nw 56th St	Medic Response
7/3/2017 10:46:10 PM	F170066489	1	E2 L4	1601 5th Av	Auto Fire Alarm
7/3/2017 10:30:15 PM	F170066487	1	L12 E33	9645 M L King Jr Way S	Auto Fire Alarm
7/3/2017 10:29:40 PM	F170066485	1	M32	5020 California Av Sw	Medic Response
7/3/2017 10:29:40 PM	F170066485	1	E32	5020 California Av Sw	Medic Response
7/3/2017 10:27:28 PM	F170066484	1	A10	318 2nd Av Et  S	Aid Response
7/3/2017 10:26:19 PM	F170066483	1	E13	2107 15th Av S	Aid Response
7/3/2017 10:22:22 PM	F170066482	1	E28	4235 51st Av S	Aid Response
7/3/2017 10:16:33 PM	F170066481	1	E31	9501 Aurora Av N	Aid Response
7/3/2017 10:06:44 PM	F170066480	1	E33	9679 51st Av S	Aid Response
7/3/2017 10:03:15 PM	F170066478	1	E39	13726 36th Av Ne	Aid Response
7/3/2017 10:02:17 PM	F170066476	1	E18	3RD AV NW / LEARY WAY NW	Aid Response
7/3/2017 10:01:07 PM	F170066474	1	E27	CORSON AV S / EAST MARGINAL WAY S	Brush Fire
7/3/2017 9:56:30 PM	F170066473	1	E28	Rainier Av S / 42nd Av S	MVI - Motor Vehicle Incident
7/3/2017 9:52:06 PM	F170066472	1	E38 M31	2500 Ne 54th St	Medic Response
7/3/2017 9:40:30 PM	F170066471	1	E24	747 N 135th St	Aid Response Yellow
7/3/2017 9:40:59 PM	F170066470	1	A5	517 3rd Av	Aid Response
7/3/2017 9:29:46 PM	F170066467	1	M16	200 Taylor Av N	Medic Response
7/3/2017 9:29:46 PM	F170066467	1	A2	200 Taylor Av N	Medic Response
7/3/2017 9:25:46 PM	F170066465	1	E38	2500 Ne 54th St	Aid Response
7/3/2017 9:16:31 PM	F170066463	1	A25 M10	109 Eastlake Av E	Medic Response
7/3/2017 9:16:51 PM	F170066462	1	A10	3rd Av / Pine St	Aid Response
7/3/2017 9:11:06 PM	F170066460	1	M1	2nd Av / Blanchard St	Medic Response
7/3/2017 9:11:21 PM	F170066461	1	E37	9811 California Av Sw	Aid Response Yellow
