timestamp	incident_number	level	units	location	incident_type
6/1/2017 11:43:36 PM	F170054023	1	E37	10832 37th Av Sw	Car Fire
6/1/2017 11:43:29 PM	F170054022	1	E31	300 Ne Northgate Way	Aid Response
6/1/2017 11:15:54 PM	F170054018	1	A5	3rd Av / Union St	Aid Response
6/1/2017 11:14:46 PM	F170054017	1	E24	13410 Greenwood Av N	Aid Response
6/1/2017 11:14:07 PM	F170054016	1	E32	35th Av Sw / Sw Snoqualmie St	Aid Response
6/1/2017 11:12:19 PM	F170054015	1	E41	2538 14th Av W	Automatic Medical Alarm
6/1/2017 11:07:15 PM	F170054013	1	A25	1431 Minor Av	Aid Response
6/1/2017 10:31:02 PM	F170054001	1	MAR5	28TH AV W / W GROVER ST	Fire in Single Family Res
6/1/2017 10:40:20 PM	F170054009	1	L9 E17	4536 16th Av Ne	Auto Fire Alarm
6/1/2017 10:39:08 PM	F170054008	1	E13 M28	5940 24th Av S	Medic Response
6/1/2017 10:37:51 PM	F170054006	1	A14	Diagonal Av S / East Marginal Way S	Aid Response
6/1/2017 10:38:00 PM	F170054007	1	E5 L4	509 3rd Av	Auto Fire Alarm
6/1/2017 10:31:02 PM	F170054001	1	B6 E9 DEP1 SAFT2 AIR9 L6 M44 STAF10 A2 M18	28TH AV W / W GROVER ST	Fire in Single Family Res
6/1/2017 10:31:02 PM	F170054001	1	E18	28TH AV W / W GROVER ST	Fire in Single Family Res
6/1/2017 10:32:01 PM	F170054003	1	E31	9558 Evanston Av N	Automatic Medical Alarm
6/1/2017 10:31:02 PM	F170054001	1	B4 E41 E20 L8	28TH AV W / W GROVER ST	Fire in Single Family Res
6/1/2017 10:30:03 PM	F170054000	1	M28	3900 S Othello St	Medic Response
6/1/2017 10:30:03 PM	F170054000	1	L12	3900 S Othello St	Medic Response
6/1/2017 10:24:01 PM	F170053998	1	E28	7100 M L King Jr Way S	Aid Response
6/1/2017 10:24:01 PM	F170053998	1	L12	7100 M L King Jr Way S	Aid Response
6/1/2017 10:12:22 PM	F170053996	1	E28	3802 S Othello St	Aid Response
6/1/2017 10:10:39 PM	F170053995	1	A10 M1	12TH AV S / S WELLER ST	Aid Response
6/1/2017 10:06:45 PM	F170053993	1	M10	285 8th Av N	Medic Response
6/1/2017 10:06:45 PM	F170053993	1	M1 E2	285 8th Av N	Medic Response
6/1/2017 10:05:42 PM	F170053992	1	A2	116 Pike St	Aid Response
6/1/2017 10:02:22 PM	F170053991	1	A25	914 E Jefferson St	Aid Response
6/1/2017 10:02:19 PM	F170053990	1	E11	7042 13th Av Sw	Aid Response
6/1/2017 9:54:40 PM	F170053989	1	A5	223 Yesler Way	Aid Response
6/1/2017 9:44:28 PM	F170053986	1	E13	2819 S Alaska Pl	Aid Response
6/1/2017 9:33:44 PM	F170053983	1	A25	2200 E Madison St	Aid Response
6/1/2017 9:26:39 PM	F170053980	1	E18	5433 Leary Av Nw	Aid Response
6/1/2017 9:13:21 PM	F170053977	1	E11	600 Sw Kenyon St	Aid Response
6/1/2017 9:07:57 PM	F170053976	1	E34 M1	1715 34TH AV	Medic Response
6/1/2017 9:07:57 PM	F170053976	1	M16 E9	1715 34TH AV	Medic Response
6/1/2017 8:55:43 PM	F170053975	1	A10	318 2nd Av Et  S	Aid Response
6/1/2017 8:54:39 PM	F170053974	1	A5	1st Av S / S King St	Aid Response
6/1/2017 8:49:49 PM	F170053972	1	E17	5530 25th Av Ne	Aid Response
6/1/2017 8:48:42 PM	F170053971	1	E38 L9	5745 Ne 63rd St	1RED 1 Unit
6/1/2017 8:47:49 PM	F170053970	1	A2	2024 3rd Av	Aid Response
6/1/2017 8:33:42 PM	F170053969	1	E31	14040 15th Av Ne	Aid Response
6/1/2017 8:29:50 PM	F170053967	1	E25	920 13th Av	Medic Response, 7 per Rule
6/1/2017 8:31:45 PM	F170053968	1	M18 E8	1901 1st Av W	Medic Response
6/1/2017 8:29:50 PM	F170053967	1	M10 A25	920 13th Av	Medic Response, 7 per Rule
6/1/2017 8:29:45 PM	F170053966	1	E38	5300 24th Av Ne	Aid Response
6/1/2017 8:20:02 PM	F170053965	1	E39	14321 Bagley Av N	Aid Response
6/1/2017 8:19:18 PM	F170053964	1	A10	201 Yesler Way	Aid Response
6/1/2017 8:18:05 PM	F170053963	1	E16	2034 N 78th St	Aid Response
6/1/2017 8:17:37 PM	F170053962	1	E24	146 N 130th St	Aid Response
6/1/2017 8:16:14 PM	F170053961	1	A4	1800 Yale Av	Aid Response
6/1/2017 8:16:26 PM	F170053960	1	A5	800 Jefferson St	Aid Response
6/1/2017 8:07:02 PM	F170053959	1	FB4	8498 Seaview Av Nw	Marine Recon Response
6/1/2017 8:07:02 PM	F170053959	1	PTRL4	8498 Seaview Av Nw	Marine Recon Response
6/1/2017 8:07:27 PM	F170053958	1	E13	223 Yesler Way	Auto Fire Alarm
6/1/2017 8:07:02 PM	F170053959	1	E18	8498 Seaview Av Nw	Marine Recon Response
6/1/2017 8:07:27 PM	F170053958	1	E36 L4	223 Yesler Way	Auto Fire Alarm
6/1/2017 6:44:36 PM	F170053933	1	E10	210 S Jackson St	Fire in Building
6/1/2017 7:46:52 PM	F170053957	1	E37	10040 37th Av Sw	Aid Response
6/1/2017 7:41:29 PM	F170053955	1	M1 E30	2529 14th Av S	Medic Response
6/1/2017 7:38:55 PM	F170053954	1	E28	7500 M L KING JR WAY S	MVI - Motor Vehicle Incident
6/1/2017 7:29:46 PM	F170053953	1	E32	25th Av Sw / Sw Genesee St	Aid Response
6/1/2017 7:25:47 PM	F170053952	1	L6	500 Queen Anne Av N	Aid Response
6/1/2017 6:44:36 PM	F170053933	1	MAR5	210 S Jackson St	Fire in Building
6/1/2017 7:25:47 PM	F170053952	1	A2	500 Queen Anne Av N	Aid Response
6/1/2017 7:21:52 PM	F170053951	1	L8	22nd Av Nw / Nw Market St	Aid Response
6/1/2017 7:20:48 PM	F170053950	1	E18	22ND AV NW / NW MARKET ST	Aid Response
6/1/2017 7:19:10 PM	F170053949	1	A4	400 9th Av N	Aid Response
6/1/2017 7:16:13 PM	F170053948	1	E28	5270 Rainier Av S	Aid Response
6/1/2017 7:12:46 PM	F170053946	1	E29	2414 Alki Av Sw	Aid Response
6/1/2017 7:05:33 PM	F170053945	1	L10	722 E Union St	Aid Response
6/1/2017 7:05:49 PM	F170053944	1	E25	747 Broadway	Automatic Fire Alarm False
6/1/2017 7:03:45 PM	F170053943	1	A25	722 E UNION ST	Aid Response
6/1/2017 7:02:48 PM	F170053942	1	E6	2301 S Jackson St	MVI - Motor Vehicle Incident
6/1/2017 7:02:41 PM	F170053940	1	E38	NE 71ST ST / 45TH AV NE	Aid Response
6/1/2017 7:00:20 PM	F170053939	1	M32	6304 High Point Dr Sw	Medic Response
6/1/2017 7:00:20 PM	F170053939	1	E11	6304 High Point Dr Sw	Medic Response
6/1/2017 6:59:17 PM	F170053937	1	L9 E24	12702 15th Av Ne	Auto Fire Alarm
6/1/2017 6:58:23 PM	F170053936	1	L5 E39	12702 15th Av Ne	Auto Fire Alarm
6/1/2017 6:44:36 PM	F170053933	1	E13	210 S Jackson St	Fire in Building
