timestamp	incident_number	level	units	location	incident_type
6/19/2017 11:51:42 PM	F170060961	1	E13 M28	1660 S Columbian Way	Medic Response
6/19/2017 11:41:58 PM	F170060960	1	M32	7700 Fauntleroy Way Sw	Medic Response
6/19/2017 11:41:58 PM	F170060960	1	E37	7700 Fauntleroy Way Sw	Medic Response
6/19/2017 11:32:37 PM	F170060959	1	A25 M10	1700 17th Av	Medic Response
6/19/2017 11:25:07 PM	F170060958	1	L11	3003 Sw Webster St	Activated CO Detector
6/19/2017 11:14:42 PM	F170060957	1	E16	6545 Ravenna Av Ne	Aid Response Yellow
6/19/2017 10:53:08 PM	F170060954	1	L10	1323 E Pine St	Natural Gas Odor
6/19/2017 10:48:42 PM	F170060953	1	E28	3918 S Hudson St	Aid Response
6/19/2017 10:43:42 PM	F170060952	1	E37	3730 Sw 99th St	Aid Response
6/19/2017 10:35:59 PM	F170060951	1	E17	2106 Ne 47th St	Automatic Fire Alarm False
6/19/2017 10:24:06 PM	F170060950	1	L10 E25	401 Broadway  E	Auto Fire Alarm
6/19/2017 10:21:14 PM	F170060949	1	E28	6820 51st Av S	Aid Response Yellow
6/19/2017 10:17:39 PM	F170060948	1	E5	401 5th Av N	Aid Response
6/19/2017 10:09:15 PM	F170060947	1	A2	860 Terry Av N	Aid Response
6/19/2017 9:52:02 PM	F170060946	1	E26	7th Av S / S Cloverdale St	Aid Response
6/19/2017 9:43:14 PM	F170060945	1	E24	12033 12th Av Nw	Automatic Fire Alarm Resd
6/19/2017 9:41:57 PM	F170060944	1	A2	862 Terry Av N	Aid Response
6/19/2017 9:28:34 PM	F170060941	1	E16	6900 East Green Lake Way N	Aid Response
6/19/2017 9:26:06 PM	F170060940	1	E39	3315 Ne 137th St	Aid Response
6/19/2017 9:21:24 PM	F170060939	1	A5	801 Alaskan Way	Advised Incident
6/19/2017 9:20:11 PM	F170060938	1	A2	1st Av / Pike St	Aid Response
6/19/2017 9:20:38 PM	F170060937	1	A10	819 Alaskan Way	Aid Response
6/19/2017 9:03:51 PM	F170060936	1	E28	4003 46th Av S	Aid Response
6/19/2017 8:54:25 PM	F170060934	1	E13	1349 13th Av S	Automatic Fire Alarm Resd
6/19/2017 8:51:35 PM	F170060933	1	E22	Eastlake Av E / E Hamlin St	Aid Response
6/19/2017 8:42:12 PM	F170060931	1	M32	5421 15th Av Sw	Medic Response
6/19/2017 8:42:12 PM	F170060931	1	E11	5421 15th Av Sw	Medic Response
6/19/2017 8:39:48 PM	F170060929	1	M1 E2	Pine St / 3rd Av	Aid Response
6/19/2017 8:39:48 PM	F170060929	1	A2	Pine St / 3rd Av	Aid Response
6/19/2017 8:37:59 PM	F170060928	1	E6	720 25TH AV	Aid Response
6/19/2017 8:32:21 PM	F170060925	1	E21	7816 Aurora Av N	Aid Response
6/19/2017 8:23:30 PM	F170060921	1	L6 E8	200 W Mercer St	Auto Fire Alarm
6/19/2017 8:19:07 PM	F170060920	1	L4	500 Pine St	Rescue Elevator
6/19/2017 8:17:06 PM	F170060919	1	E33	9002 SEWARD PARK AV S	Aid Response
6/19/2017 8:00:21 PM	F170060916	1	E33	7827 46th Av S	Advised Incident
6/19/2017 7:37:00 PM	F170060912	1	A5	517 3rd Av	Aid Response
6/19/2017 7:34:14 PM	F170060910	1	E27	1020 S Myrtle St	Aid Response
6/19/2017 7:32:24 PM	F170060909	1	M10 A2	2030 3rd Av	Medic Response
6/19/2017 7:28:32 PM	F170060908	1	A4	2225 4th Av	Automatic Medical Alarm
6/19/2017 7:19:39 PM	F170060907	1	E28	7020 Rainier Av S	Aid Response
6/19/2017 4:08:42 PM	F170060848	1	E26	9200 2ND AV SW	Water Job Major
6/19/2017 4:08:42 PM	F170060848	1	E26	9200 2ND AV SW	Water Job Major
6/19/2017 7:13:37 PM	F170060905	1	L10	1304 E Harrison St	Aid Response
6/19/2017 7:09:50 PM	F170060903	1	E18	5450 Leary Av Nw	Aid Response
6/19/2017 7:12:28 PM	F170060904	1	E9	N 45th St / Midvale Av N	Aid Response
6/19/2017 7:09:50 PM	F170060903	1	L8	5450 Leary Av Nw	Aid Response
6/19/2017 7:07:31 PM	F170060901	1	E31	8620 Aurora Av N	Aid Response
6/19/2017 7:07:26 PM	F170060900	1	E22	3924 Montlake Blvd Ne	Aid Response
6/19/2017 7:04:17 PM	F170060899	1	A25	1823 E MADISON ST	Aid Response
6/19/2017 6:57:44 PM	F170060897	1	E11	1012 Sw Trenton St	Aid Response
6/19/2017 6:57:37 PM	F170060896	1	E18	5800 22nd Av Nw	Aid Response
6/19/2017 6:53:12 PM	F170060895	1	E13	15th Av S / S Nevada St	MVI - Motor Vehicle Incident
6/19/2017 6:36:59 PM	F170060893	1	E35	7503 24th Av Nw	Aid Response
6/19/2017 6:36:58 PM	F170060892	1	M31 E21	737 N 71st St	Medic Response
6/19/2017 6:25:59 PM	F170060891	1	E16 M16	6545 Ravenna Av Ne	Advised Incident
6/19/2017 6:22:45 PM	F170060890	1	E13	15th Av S / Beacon Av S	MVI - Motor Vehicle Incident
6/19/2017 6:23:34 PM	F170060889	1	L6	1515 2nd Av W	Aid Response
