timestamp	incident_number	level	units	location	incident_type
6/9/2017 11:45:58 PM	F170057230	1	A25	1618 Bellevue Av	Aid Response
6/9/2017 11:40:37 PM	F170057227	1	M31	1550 N 115th St	Medic Response
6/9/2017 11:41:39 PM	F170057229	1	E28	48th Av S / S Othello St	Aid Response
6/9/2017 11:40:43 PM	F170057228	1	L3	501 23rd Av	Natural Gas Odor
6/9/2017 11:40:37 PM	F170057227	1	L5 M16	1550 N 115th St	Medic Response
6/9/2017 11:38:17 PM	F170057226	1	E13	3808 14th Av S	Aid Response
6/9/2017 11:37:32 PM	F170057225	1	A25	1001 E Pine St	Aid Response
6/9/2017 11:34:58 PM	F170057221	1	M31	10522 Dayton Av N	Medic Response
6/9/2017 11:34:58 PM	F170057221	1	E31	10522 Dayton Av N	Medic Response
6/9/2017 11:34:08 PM	F170057220	1	E30	3417 37th Av S	Aid Response
6/9/2017 11:30:47 PM	F170057217	1	A2	731 Westlake Av N	Aid Response
6/9/2017 11:18:44 PM	F170057213	1	E38	3959 Ne Surber Dr	Automatic Fire Alarm Resd
6/9/2017 11:01:47 PM	F170057208	1	E5	1501 7th Av	Medic Response, 6 per Rule
6/9/2017 11:08:33 PM	F170057212	1	E40	4572 Ne 89th St	Aid Response
6/9/2017 11:07:06 PM	F170057211	1	E35	8498 Seaview Pl Nw	Aid Response
6/9/2017 11:05:18 PM	F170057210	1	E39	12341 35th Av Ne	Aid Response Yellow
6/9/2017 11:02:06 PM	F170057209	1	M28	8708 Rainier Av S	Medic Response
6/9/2017 11:01:47 PM	F170057208	1	M10	1501 7th Av	Medic Response, 6 per Rule
6/9/2017 11:02:06 PM	F170057209	1	E33	8708 Rainier Av S	Medic Response
6/9/2017 11:01:47 PM	F170057208	1	A25	1501 7th Av	Medic Response, 6 per Rule
6/9/2017 10:58:53 PM	F170057207	1	M18 E41	3150 W Government Way	Medic Response
6/9/2017 10:54:53 PM	F170057206	1	M1 A10	1334 Terry Av	Medic Response
6/9/2017 10:53:55 PM	F170057205	1	E25	1519 12th Av	Aid Response
6/9/2017 10:52:20 PM	F170057204	1	A5	1501 4th Av	Aid Response
6/9/2017 10:38:06 PM	F170057202	1	A25	909 Boren Av	Aid Response Yellow
6/9/2017 10:33:48 PM	F170057200	1	E6	3009 E Union St	Aid Response
6/9/2017 10:32:26 PM	F170057198	1	E37	9455 27th Av Sw	Automatic Medical Alarm
6/9/2017 10:27:23 PM	F170057196	1	E29	2733 61st Av Sw	Aid Response
6/9/2017 10:21:02 PM	F170057195	1	E2	1107 Virginia St	Aid Response
6/9/2017 10:18:33 PM	F170057194	1	E11	26TH AV SW / SW BARTON ST	Aid Response
6/9/2017 10:14:20 PM	F170057193	1	M31	736 N 68th St	Medic Response
6/9/2017 10:14:20 PM	F170057193	1	E21	736 N 68th St	Medic Response
6/9/2017 10:03:52 PM	F170057191	1	M28	4875 20th Av S	Medic Response
6/9/2017 10:03:52 PM	F170057191	1	E13	4875 20th Av S	Medic Response
6/9/2017 10:02:57 PM	F170057190	1	A2	1635 8th Av	Aid Response
6/9/2017 9:59:38 PM	F170057189	1	A25	1811 Eastlake Av	Aid Response
6/9/2017 9:59:27 PM	F170057188	1	M32	4045 Delridge Way Sw	Medic Response
6/9/2017 9:59:27 PM	F170057188	1	E36	4045 Delridge Way Sw	Medic Response
