timestamp	incident_number	level	units	location	incident_type
6/23/2017 11:57:41 PM	F170062581	1	E26	9230 2nd Av Sw	Aid Response
6/23/2017 11:37:41 PM	F170062573	1	MAR5	1505 17th Av S	Fire in Building
6/23/2017 11:57:23 PM	F170062580	1	E31	2100 N 106th St	Aid Response
6/23/2017 11:37:41 PM	F170062573	1	E2	1505 17th Av S	Fire in Building
6/23/2017 11:47:22 PM	F170062576		E35	8498 Seaview Pl Nw	Aid Response
6/23/2017 11:44:51 PM	F170062575	1	E24	12509 Greenwood Av N	Aid Response
6/23/2017 11:37:41 PM	F170062573	1	E30 E25 B7 E8 L1 M1 DEP1 E6 L6 AIR9 E10 SAFT2 A10 REHAB1 STAF10	1505 17th Av S	Fire in Building
6/23/2017 11:37:41 PM	F170062573	1	B5 L3 E13	1505 17th Av S	Fire in Building
6/23/2017 11:32:23 PM	F170062571	1	A25	Olive Way / Boren Av	Aid Response
6/23/2017 11:31:44 PM	F170062570	1	M32 E37	3210 Sw Graham St	Medic Response
6/23/2017 11:30:30 PM	F170062569	1	E5	116 Pike St	Aid Response Yellow
6/23/2017 11:22:29 PM	F170062567	1	M16	5239 Ivanhoe Pl Ne	Medic Response
6/23/2017 11:23:18 PM	F170062568	1	E21 L8 B4	2940 Nw 85th St	4RED - 2 + 1 + 1
6/23/2017 11:23:18 PM	F170062568	1	E18	2940 Nw 85th St	4RED - 2 + 1 + 1
6/23/2017 11:22:29 PM	F170062567	1	E38	5239 Ivanhoe Pl Ne	Medic Response
6/23/2017 11:18:46 PM	F170062566	1	E5 L4	1531 7th Av	Auto Fire Alarm
6/23/2017 11:16:29 PM	F170062564	1	A5	401 5th Av S	Aid Response
6/23/2017 11:15:02 PM	F170062563	1	E35	8498 Seaview Pl Nw	Aid Response
6/23/2017 11:07:27 PM	F170062561	1	M28	2821 S Walden St	Medic Response
6/23/2017 11:06:16 PM	F170062560	1	L8	1753 Nw 56th St	Aid Response
6/23/2017 11:07:27 PM	F170062561	1	E30	2821 S Walden St	Medic Response
6/23/2017 11:06:16 PM	F170062560	1	E18	1753 Nw 56th St	Aid Response
6/23/2017 10:57:46 PM	F170062559	1	E9	437 N 34th St	Aid Response
6/23/2017 10:58:23 PM	F170062558	1	A10	223 Yesler Way	Aid Response
6/23/2017 10:56:01 PM	F170062557	1	A25	Minor Av / Madison St	MVI - Motor Vehicle Incident
6/23/2017 10:49:39 PM	F170062556	1	E2	150 Denny Way	Aid Response
6/23/2017 10:43:42 PM	F170062554	1	M10	155 21st Av	Medic Response
6/23/2017 10:43:42 PM	F170062554	1	E6	155 21st Av	Medic Response
6/23/2017 10:42:43 PM	F170062553	1	E25 M1	1400 Harvard Av	Medic Response
