timestamp	incident_number	level	units	location	incident_type
6/29/2017 11:54:32 PM	F170064964	1	E5	111 Cedar St	Aid Response Yellow
6/29/2017 11:54:23 PM	F170064963	1	E30	2910 S Byron St	Rescue Lock In/Out
6/29/2017 11:32:19 PM	F170064962	1	L5	926 N 103rd St	Aid Response
6/29/2017 11:31:05 PM	F170064961	1	E13	1530 17th Av S	Aid Response
6/29/2017 11:24:59 PM	F170064959	1	M10	5th Av / Wall St	Medic Response
6/29/2017 11:25:00 PM	F170064960	1	E31	926 N 103rd St	Aid Response
6/29/2017 11:24:59 PM	F170064959	1	M1 A2	5th Av / Wall St	Medic Response
6/29/2017 11:21:09 PM	F170064958	1	E22 M16	1959 Ne Pacific St	Medic Response
6/29/2017 11:02:06 PM	F170064957	1	E25	1727 Summit Av	Food On The Stove
6/29/2017 10:52:45 PM	F170064951	1	E2	Sb I5 At Spokane	Car Fire Freeway
6/29/2017 10:56:02 PM	F170064956	1	E39	Ne 145th St/15th Av Ne	Aid Response
6/29/2017 10:53:31 PM	F170064954	1	E13 E36	Sb I5 At Michigan	Car Fire Freeway
6/29/2017 10:53:25 PM	F170064953	1	A5	302 14th Av S	Aid Response
6/29/2017 10:52:45 PM	F170064951	1	E5 E10	Sb I5 At Spokane	Car Fire Freeway
6/29/2017 10:33:24 PM	F170064945	1	A10	223 Yesler Way	Aid Response
6/29/2017 10:31:59 PM	F170064944	1	E40	9744 Lake Shore Blvd Ne	Aid Response
6/29/2017 10:31:21 PM	F170064943	1	E37	7570 45th Av Sw	Aid Response Yellow
6/29/2017 10:15:40 PM	F170064941	1	L12 E28	7923 M L King Jr Way S	Auto Fire Alarm
6/29/2017 10:10:17 PM	F170064940	1	E20	21st Av W / W Barrett St	Aid Response
6/29/2017 10:10:14 PM	F170064939	1	E33	10715 62nd Av S	Automatic Medical Alarm
6/29/2017 10:07:40 PM	F170064938	1	L4	1950 6th Av	Aid Response
6/29/2017 9:59:03 PM	F170064936	1	E31	9530 AURORA AV N	Aid Response
6/29/2017 9:58:01 PM	F170064935	1	A2	Pike St / 1st Av	Aid Response
6/29/2017 9:52:46 PM	F170064934	1	E30	2001 30th Av S	Investigate Out Of Service
6/29/2017 9:52:02 PM	F170064933	1	E27	2314 S Graham St	Aid Response
6/29/2017 9:49:44 PM	F170064932	1	E10	4th Av S / Edgar Martinez Dr S	1RED 1 Unit
6/29/2017 9:46:28 PM	F170064930	1	E13	Beacon Av S / S Spokane St	Wires Down
6/29/2017 9:36:23 PM	F170064928	1	E20	21st Av W / W Barrett St	MVI - Motor Vehicle Incident
6/29/2017 9:32:26 PM	F170064926	1	E18	645 Nw 45th St	Aid Response
6/29/2017 9:18:14 PM	F170064924	1	A25	906 Pine St	Aid Response
6/29/2017 9:15:08 PM	F170064922	1	M10	2608 S King St	Medic Response
6/29/2017 9:15:08 PM	F170064922	1	E6 M1	2608 S King St	Medic Response
6/29/2017 8:48:25 PM	F170064919	1	E33 L12	3902 S Kenyon St	Auto Fire Alarm
6/29/2017 8:41:18 PM	F170064916	1	A2	919 Stewart St	Aid Response
6/29/2017 8:35:47 PM	F170064914	1	E8	1100 5th Av N	Aid Response
6/29/2017 8:29:57 PM	F170064913	1	A14 E13 E36	SB I5 AT MID BOEING FIELD	MVI Freeway
6/29/2017 8:29:29 PM	F170064912	1	L5	929 N 90th St	Aid Response
6/29/2017 8:24:25 PM	F170064911	1	E37	6920 California Av Sw	Aid Response
6/29/2017 8:20:55 PM	F170064910	1	M31	11219 Roosevelt Way Ne	Medic Response
6/29/2017 8:20:55 PM	F170064910	1	E31	11219 Roosevelt Way Ne	Medic Response
6/29/2017 7:47:17 PM	F170064909	1	M10	912 Dexter Av N	Medic Response, 7 per Rule
6/29/2017 7:47:17 PM	F170064909	1	M1 E2	912 Dexter Av N	Medic Response, 7 per Rule
6/29/2017 7:47:17 PM	F170064909	1	A2	912 Dexter Av N	Medic Response, 7 per Rule
6/29/2017 7:41:29 PM	F170064907	1	L8	423 N 47th St	Water Job Minor
6/29/2017 7:34:22 PM	F170064905	1	E26	14th Av S / S Donovan St	Wires Down
6/29/2017 7:32:39 PM	F170064903	1	E39	12316 28th Av Ne	Investigate Out Of Service
6/29/2017 7:33:50 PM	F170064904	1	A4	525 Minor Av N	Aid Response
6/29/2017 7:32:39 PM	F170064903	1	E31	12316 28th Av Ne	Investigate Out Of Service
6/29/2017 7:30:50 PM	F170064901	1	A5	4th Av S / S Jackson St	Aid Response
6/29/2017 7:29:05 PM	F170064900	1	A10	901 Rainier Av S	Aid Response
6/29/2017 7:24:04 PM	F170064898	1	E39	11500 35th Av Ne	Aid Response
6/29/2017 7:23:17 PM	F170064896	1	E25	1715 13th Av	Aid Response
6/29/2017 7:18:39 PM	F170064894	1	A5	3rd Av / Jefferson St	Aid Response
6/29/2017 7:15:04 PM	F170064893	1	E16 M16 E40	6827 25th Av Ne	Medic Response, 7 per Rule
6/29/2017 7:09:27 PM	F170064892	1	E32	4146 53rd Av Sw	Aid Response
6/29/2017 7:06:32 PM	F170064890	1	A25	1001 E John St	Aid Response
6/29/2017 7:04:02 PM	F170064889	1	E6	710 23rd Av S	Aid Response
6/29/2017 6:54:46 PM	F170064887	1	A4	1811 Eastlake Av	Aid Response
6/29/2017 6:50:08 PM	F170064886	1	E18	8315 24th Av Nw	Medic Response, 7 per Rule
6/29/2017 6:50:08 PM	F170064886	1	M31 E35	8315 24th Av Nw	Medic Response, 7 per Rule
6/29/2017 6:49:11 PM	F170064884	1	L9 M10	1407 Ne 45th St	Medic Response
6/29/2017 6:48:26 PM	F170064883	1	E17	5020 Roosevelt Way Ne	Aid Response
6/29/2017 6:41:21 PM	F170064880	1	M18	East Green Lake Way N / N 63rd St	Medic Response
6/29/2017 6:41:58 PM	F170064881	1	E40	7037 34th Av Ne	Aid Response
6/29/2017 6:41:21 PM	F170064880	1	E16	East Green Lake Way N / N 63rd St	Medic Response
6/29/2017 6:28:23 PM	F170064879	1	E10	308 4th Av S	Aid Response
6/29/2017 6:25:55 PM	F170064876	1	A5	105 5th Av S	Aid Response
6/29/2017 6:17:21 PM	F170064874	1	M1	1504 37TH AV	Medic Response
6/29/2017 6:17:21 PM	F170064874	1	M31 E34	1504 37TH AV	Medic Response
6/29/2017 6:12:34 PM	F170064872	1	M28	3819 13th Av S	Medic Response
6/29/2017 6:12:34 PM	F170064872	1	E13	3819 13th Av S	Medic Response
6/29/2017 6:00:13 PM	F170064870	1	E40	6218 30th Av Ne	Medic Response
6/29/2017 5:55:04 PM	F170064867	1	M1	548 15th Av	Medic Response
6/29/2017 6:00:13 PM	F170064870	1	M16	6218 30th Av Ne	Medic Response
6/29/2017 5:59:38 PM	F170064869	1	E36	2400 11th Av Sw	Aid Response
6/29/2017 6:00:13 PM	F170064870	1	E16	6218 30th Av Ne	Medic Response
6/29/2017 5:59:38 PM	F170064869	1	A14	2400 11th Av Sw	Aid Response
6/29/2017 5:55:04 PM	F170064867	1	A10	548 15th Av	Medic Response
6/29/2017 5:50:18 PM	F170064866	1	L4	2831 Alaskan Way	4RED - 2 + 1 + 1
6/29/2017 5:50:18 PM	F170064866	1	B4 L6 E5 E2	2831 Alaskan Way	4RED - 2 + 1 + 1
6/29/2017 5:47:50 PM	F170064865	1	A25	1609 19th Av	Aid Response
6/29/2017 5:46:27 PM	F170064864	1	A2	1430 2ND AV	Aid Response
6/29/2017 5:07:43 PM	F170064846	1	A5	614 1st Av	Medic Response
