timestamp	incident_number	level	units	location	incident_type
7/6/2017 11:53:53 PM	F170067848	1	E27 L7	5955 Airport Way S	Auto Fire Alarm
7/6/2017 11:50:58 PM	F170067847	1	L12 M28	6900 37th Av S	Medic Response
7/6/2017 11:49:49 PM	F170067846	1	E28	7401 Rainier Av S	Aid Response Yellow
7/6/2017 11:48:31 PM	F170067845	1	E29	46th Av Sw / Sw Hinds St	Brush Fire
7/6/2017 11:45:23 PM	F170067843	1	E39	Lake City Way Ne / Ne 125th St	Aid Response
7/6/2017 11:43:10 PM	F170067841	1	E37	2811 Sw Bataan St	Brush Fire
7/6/2017 11:41:32 PM	F170067839	1	A25	1615 19TH AV	Aid Response Yellow
7/6/2017 11:41:22 PM	F170067838	1	E20	2208 15th Av W	1RED 1 Unit
7/6/2017 11:38:42 PM	F170067837	1	E35 M18	8th Av Nw / Nw 85th St	Medic Response
7/6/2017 11:22:18 PM	F170067834	1	A14	5216 4th Av S	Aid Response
7/6/2017 11:02:39 PM	F170067832	1	L6	1933 4th Av W	Aid Response
7/6/2017 10:35:09 PM	F170067824	1	M18	1621 3rd Av W	Medic Response
7/6/2017 10:47:17 PM	F170067830	1	E20 L8	2208 15th Av W	Auto Fire Alarm
7/6/2017 10:43:31 PM	F170067829	1	E24 M31	13023 Greenwood Av N	Medic Response
7/6/2017 10:43:06 PM	F170067828	1	E13 M28	5315 Beacon Av S	Medic Response
7/6/2017 10:35:09 PM	F170067824	1	E8	1621 3rd Av W	Medic Response
7/6/2017 10:33:07 PM	F170067823	1	E13	5413 Beacon Av S	Aid Response
7/6/2017 10:27:29 PM	F170067822	1	E10	701 5th Av	1RED 1 Unit
7/6/2017 10:09:40 PM	F170067811	1	M1	11th Av / E Olive St	Medic Response
7/6/2017 10:26:19 PM	F170067821	1	L9	5206 22nd Av Ne	Activated CO Detector
7/6/2017 10:23:00 PM	F170067820	1	E29	Alki Av Sw / 54th Pl Sw	Illegal Burn
7/6/2017 10:23:06 PM	F170067819	1	A10	823 15th Av	Aid Response
7/6/2017 10:21:41 PM	F170067818	1	E13	2424 Beacon Av S	Aid Response
7/6/2017 10:20:26 PM	F170067816	1	A2	431 Boylston Av E	Aid Response
7/6/2017 10:20:15 PM	F170067815	1	E39	32nd Av Ne / Ne 125th St	Aid Response
7/6/2017 10:17:13 PM	F170067814	1	L6 E41	2208 15th Av W	Auto Fire Alarm
7/6/2017 10:15:41 PM	F170067812	1	L8 E20	2208 15th Av W	Auto Fire Alarm
7/6/2017 10:09:40 PM	F170067811	1	A25	11th Av / E Olive St	Medic Response
7/6/2017 10:01:06 PM	F170067810	1	A5	801 Alaskan Way	Aid Response
7/6/2017 9:52:58 PM	F170067808	1	E5	1601 5th Av	Aid Response
7/6/2017 9:53:01 PM	F170067807	1	L6 E8	533 3rd Av W	Auto Fire Alarm
7/6/2017 9:45:28 PM	F170067805	1	E13	2424 Beacon Av S	Aid Response
7/6/2017 9:41:17 PM	F170067803	1	L10 B22 E34 E25	1916 E Madison St	4RED - 2 + 1 + 1
7/6/2017 9:37:42 PM	F170067802	1	E33	Rainier Av S / Seward Park Av S	Aid Response
7/6/2017 9:36:56 PM	F170067801	1	A10	5th Av S / S King St	Aid Response
7/6/2017 9:31:46 PM	F170067800	1	A5	318 2nd Av Et  S	Aid Response
7/6/2017 9:28:33 PM	F170067799	1	A25	1500 Broadway	Aid Response
7/6/2017 9:28:34 PM	F170067798	1	A2	1st Av / Lenora St	Aid Response
7/6/2017 9:22:29 PM	F170067797	1	L4	400 Pine St	Rescue Elevator
7/6/2017 9:20:30 PM	F170067796	1	E32	4727 46th Av Sw	Aid Response
7/6/2017 9:11:26 PM	F170067794	1	E30	3621 33rd Av S	Aid Response Yellow
7/6/2017 9:09:26 PM	F170067793	1	E18	5403 Ballard Av Nw	Aid Response
7/6/2017 9:06:11 PM	F170067791	1	A2	9TH AV N / WESTLAKE AV N	Aid Response
7/6/2017 8:59:15 PM	F170067790	1	E31	11027 Meridian Av N	Aid Response
7/6/2017 8:54:00 PM	F170067789	1	E39	12546 33rd Av Ne	Aid Response
7/6/2017 8:53:16 PM	F170067788	1	L9 E22	4131 11th Av Ne	Auto Fire Alarm
7/6/2017 8:48:13 PM	F170067787	1	A10	102 Pike St	Aid Response
7/6/2017 8:38:50 PM	F170067781	1	A2	Western Av / Virginia St	Aid Response
7/6/2017 8:38:29 PM	F170067780	1	E17	4200 University Way Ne	Aid Response
7/6/2017 8:34:12 PM	F170067779	1	E36	5423 Delridge Way Sw	Aid Response
7/6/2017 8:32:20 PM	F170067778	1	E30	3621 33rd Av S	Aid Response
7/6/2017 8:32:42 PM	F170067777	1	E6	155 21st Av	Aid Response
7/6/2017 8:26:17 PM	F170067775	1	E41 M18	4003 W Briarcliff Ln	Medic Response
7/6/2017 8:20:23 PM	F170067774	1	A4	2030 3rd Av	Aid Response
7/6/2017 8:05:25 PM	F170067770	1	E38	6307 NE 57TH ST	Aid Response
