timestamp	incident_number	level	units	location	incident_type
7/7/2017 9:27:45 PM	F170068219	1	A5	2nd Av Et S / S Main St	MVI - Motor Vehicle Incident
7/7/2017 9:16:37 PM	F170068214	1	E17	4730 University Way Ne	Aid Response
7/7/2017 9:16:55 PM	F170068215	1	E31	1550 N 115th St	Bark Fire
7/7/2017 9:16:37 PM	F170068214	1	L9	4730 University Way Ne	Aid Response
7/7/2017 9:14:33 PM	F170068213	1	E30	2527 30th Av S	Rescue Lock In/Out
7/7/2017 9:14:56 PM	F170068212	1	E2	810 Virginia St	Aid Response
7/7/2017 9:11:00 PM	F170068211	1	E9	3208 Queen Anne Av N	Dumpster Fire
7/7/2017 9:08:06 PM	F170068210	1	E10	10th Av S / S Dearborn St	Illegal Burn
7/7/2017 9:08:41 PM	F170068208	1	E32	4321 Sw Hudson St	Aid Response
7/7/2017 9:00:30 PM	F170068207	1	E2 E25 B6 L10	1535 Bellevue Av	AFA4 - Auto Alarm 2 + 1 + 1
7/7/2017 8:59:38 PM	F170068206	1	E26	1056 S Sullivan St	Aid Response
7/7/2017 8:59:13 PM	F170068205	1	E37 M32	7700 35th Av Sw	Medic Response
7/7/2017 8:30:36 PM	F170068203	1	E32	4535 42ND AV SW	Bark Fire
7/7/2017 8:30:36 PM	F170068203	1	E29	4535 42ND AV SW	Bark Fire
7/7/2017 8:29:59 PM	F170068202	1	E30	M L King Jr Way S / Rainier Av S	Aid Response
7/7/2017 8:19:42 PM	F170068199	1	M10	3rd Av / Union St	Medic Response
7/7/2017 8:21:38 PM	F170068201	1	A4	320 Cedar St	Aid Response
7/7/2017 8:21:24 PM	F170068200	1	M28	5968 Rainier Av S	Single Medic Unit
7/7/2017 8:19:42 PM	F170068199	1	A2	3rd Av / Union St	Medic Response
7/7/2017 8:17:33 PM	F170068197	1	M18 E18	Greenwood Av N / N 36th St	Aid Response
7/7/2017 8:18:13 PM	F170068198	1	E32	4847 California Av Sw	Aid Response
7/7/2017 8:17:33 PM	F170068197	1	E9	Greenwood Av N / N 36th St	Aid Response
7/7/2017 8:15:56 PM	F170068196	1	E34	800 LAKE WASHINGTON BLVD	Dumpster Fire
7/7/2017 8:14:57 PM	F170068195	1	E10 M44 M1 A10 B5	5th Av S / S Jackson St	Assault w/Weap 7 per Rule
